ROI	structure	N57437	N57442	N57446	N57447	N57449	N57451	N57496	N57498	N57500	N57502	N57504	N57513	N57515	N57518	N57520	N57522	N57546	N57548	N57550	N57552	N57554	N57559	N57580	N57582	N57584	N57587	N57590	N57692	N57694	N57700	N57702	N57709	N58302	N58303	N58305	N58309	N58310	N58344	N58346	N58350	N58355	N58359	N58361	N58394	N58396	N58398	N58400	N58402	N58404	N58406	N58408	N58477	N58500	N58510	N58512	N58514	N58516	N58604	N58606	N58608	N58611	N58613	N58706	N58708	N58712	N58214	N58215	N58216	N58217	N58218	N58219	N58221	N58222	N58223	N58224	N58225	N58226	N58228	N58229	N58230	N58231	N58232	N58633	N58634	N58635	N58636	N58649	N58650	N58651	N58653	N58654	N58714	N58740	N58734	N58792	N58784	N58790	N58779	N58749	N58788	N58794	N58733	N58655	N58735	N58780	N58747	N58751	N58745	N58742	N58732	N58935	N59003	N58819	N58909	N58919	N58889	N59010	N58859	N58917	N58815	N58997	N58999	N58881	N58853	N58995	N58877	N58883	N58885	N58906	N58821	N58855	N58861	N58857	N58851	N58887	N58879	N58829	N58913	N58831	N58941	N58813	N58952	N59022	N59026	N59033	N59035	N59039	N59041	N59065	N59066	N59072	N59076	N59078	N59080	N59097	N59099	N59109	N59116	N59118	N59120	N58612	N59136	N59140	N58946	N59141	N58915	N59005	N58954	N58948	N58610	N60103	N60062	N60101	N60056	N60088	N60064	N60070	N60093	N60097	N60095	N60068	N60072	N60058	N60092	N60060	N60188	N60190	N60192	N60194	N60198	N60219	N60221	N60223	N60225	N60229	N60231	N60167	N60133	N60200	N60131	N60139	N60163	N60159	N60157	N60127	N60161	N60169	N60137	N60129
1130		0.4404901	0.4337022	0.4451544	0.4311727	0.4445943	0.4148175	0.4416449	0.4259696	0.4169565	0.4498329	0.4518643	0.4505395	0.4508088	0.3873428	0.440948	0.4471269	0.4272662	0.4481382	0.4354248	0.3968002	0.4298083	0.4505303	0.4121628	0.4092651	0.4334411	0.4203053	0.3825467	0.4188619	0.4409047	0.4222478	0.4328181	0.4088947	0.4211691	0.4156622	0.4247129	0.4079781	0.3852117	0.4329028	0.4028888	0.4359578	0.4014308	0.4415528	0.4506453	0.4623738	0.4534413	0.4694033	0.4340219	0.3746874	0.4177052	0.4565886	0.4175459	0.4058591	0.4422153	0.413606	0.392955	0.4093797	0.4075648	0.4325719	0.4162815	0.4336685	0.4060562	0.3928251	0.4435542	0.4341534	0.3930137	0.2703299	0.3561541	0.2735137	0.3471655	0.2634428	0.3793411	0.3553362	0.338931	0.3971874	0.3372876	0.2695701	0.3634751	0.3121374	0.3264016	0.3118978	0.3290909	0.3246183	0.3374867	0.3600549	0.3404112	0.3003798	0.3737536	0.369701	0.3578277	0.352338	0.3454567	0.4260843	0.4404139	0.4447114	0.434833	0.4224393	0.4558143	0.4782123	0.4305172	0.4182485	0.434391	0.4471824	0.43073	0.4035555	0.426147	0.4600458	0.4334712	0.4031143	0.4504305	0.4219545	0.4500779	0.4528487	0.4688405	0.3876333	0.4519662	0.4347709	0.4196298	0.4366617	0.4234006	0.4229483	0.4410997	0.4411549	0.399404	0.340557	0.4409669	0.41549	0.4358734	0.4244505	0.4418444	0.4313528	0.4324176	0.424303	0.4255738	0.4039348	0.4449454	0.4165591	0.4253401	0.4568955	0.4218462	0.4659353	0.4425893	0.3866863	0.4105485	0.3785951	0.4025621	0.4050513	0.4173711	0.4577407	0.3793031	0.410376	0.4488259	0.4101388	0.4288711	0.3662497	0.4109851	0.4151105	0.4429848	0.4183221	0.406218	0.4054541	0.4547836	0.4673582	0.4191103	0.4102316	0.4040763	0.4401154	0.4039263	0.404881	0.4301013	0.3640883	0.5119964	0.543493	0.55193	0.4400556	0.4725403	0.5326572	0.5037968	0.471654	0.53387	0.4958749	0.4876944	0.5308518	0.5004075	0.5813624	0.512884	0.5346581	0.4993889	0.5591021	0.5392478	0.5174125	0.5327603	0.4795143	0.5551531	0.5069916	0.4985854	0.5477322	0.4787486	0.4800032	0.5314311	0.5145476	0.5019262	0.7211859	0.5135628	0.4910591	0.5398015	0.5835565	0.5521727	0.5150583	0.5746616
1131		0.3606675	0.36488	0.3750659	0.4016402	0.3490544	0.3748611	0.4424982	0.3865866	0.4152159	0.3633972	0.3940488	0.3949705	0.3480839	0.3635708	0.3738335	0.3425685	0.392527	0.3772067	0.3529978	0.3866322	0.3959724	0.3643986	0.3751451	0.4062206	0.4172207	0.3728965	0.3537242	0.4098847	0.3840575	0.3541931	0.3889101	0.3509236	0.3442747	0.3363974	0.326797	0.3548147	0.3358072	0.317313	0.3265135	0.3102866	0.3267923	0.3606957	0.3679263	0.3340552	0.3139702	0.3428103	0.3738637	0.3604628	0.3437165	0.3316363	0.3220735	0.3791021	0.3715369	0.3962212	0.3565283	0.3376175	0.3766547	0.3418228	0.3345697	0.3403195	0.318532	0.314212	0.3643788	0.3551547	0.3399468	0.2108451	0.2934031	0.2391421	0.2795729	0.2054491	0.2867394	0.2430402	0.2646148	0.2910328	0.275829	0.3010526	0.2669266	0.2697897	0.2388238	0.2139893	0.2610733	0.2632551	0.2889522	0.3092589	0.2772806	0.2508151	0.2995277	0.2986149	0.300093	0.2782492	0.304995	0.345038	0.3348011	0.3472455	0.3488931	0.3571509	0.3385297	0.3567487	0.3595454	0.3450513	0.3149449	0.3427127	0.3702584	0.3287828	0.3420654	0.341446	0.3481691	0.3124128	0.3627482	0.30958	0.3633268	0.3600308	0.3387468	0.3591256	0.3174534	0.3148113	0.3612261	0.3465605	0.3313123	0.341801	0.3535566	0.3817459	0.3450439	0.3340663	0.3282336	0.3204325	0.3496616	0.3473635	0.3543348	0.3305573	0.3296708	0.3221831	0.3695309	0.2907036	0.3596984	0.3476515	0.3475966	0.364343	0.332184	0.36116	0.3468408	0.3561226	0.3474134	0.337846	0.3023989	0.3123598	0.3285357	0.287432	0.3194168	0.2968481	0.298488	0.3696279	0.3564444	0.3213555	0.3129816	0.3232068	0.3454906	0.3021985	0.3265498	0.2909627	0.3945607	0.3256775	0.3111637	0.3459334	0.3353939	0.3476393	0.3157236	0.3347133	0.3660126	0.2656724	0.362821	0.3662086	0.4101025	0.3522954	0.4262438	0.4839955	0.3571667	0.3881174	0.3872376	0.3909074	0.3583346	0.3696426	0.3628223	0.4711335	0.3181069	0.4233977	0.4343857	0.3746641	0.361431	0.3629363	0.3836037	0.3633656	0.3972433	0.357574	0.3697801	0.434678	0.4183428	0.4040895	0.4631367	0.3400573	0.3867502	0.4978738	0.3641438	0.375324	0.3632649	0.3933167	0.3751713	0.3586344	0.3407904
1132		0.5099199	0.500865	0.5029235	0.4616228	0.509656	0.5016899	0.5066854	0.5339848	0.5190372	0.4782064	0.508688	0.5088645	0.4832839	0.4886357	0.4864249	0.4506698	0.5098887	0.5073576	0.4716201	0.5044435	0.4856901	0.4941681	0.5223629	0.529354	0.4882285	0.539378	0.4109935	0.5169455	0.5258889	0.5449672	0.5175153	0.5360845	0.5488566	0.5658838	0.5325816	0.5458195	0.5470559	0.5544239	0.5234926	0.5386781	0.5638557	0.4827164	0.4952061	0.5166058	0.5104353	0.5195799	0.5498675	0.4872617	0.5044109	0.5106819	0.4805791	0.47657	0.524141	0.5020771	0.4871954	0.4951616	0.4614112	0.4701502	0.4726963	0.4496568	0.4599492	0.4508273	0.537912	0.5133921	0.5041813	0.2093717	0.3962577	0.2372333	0.318358	0.2350367	0.3251617	0.3132493	0.2992328	0.4000543	0.3584681	0.4375143	0.3788422	0.4163402	0.3306788	0.2508136	0.423746	0.3391054	0.2834613	0.3323591	0.2999028	0.2573223	0.3152265	0.3421504	0.3667327	0.3587213	0.341342	0.4706197	0.5134246	0.4846008	0.5371207	0.510877	0.4956927	0.4870582	0.5668939	0.498254	0.517067	0.5738219	0.5338022	0.4552958	0.495261	0.54292	0.534852	0.3342702	0.5423584	0.5290853	0.5192561	0.5144347	0.530847	0.5291256	0.5178564	0.4701813	0.5708852	0.5209177	0.5426275	0.5154171	0.5476554	0.5627086	0.5368626	0.5430048	0.5036456	0.4984221	0.5163505	0.5007065	0.5403652	0.522015	0.5110124	0.5097705	0.5423096	0.4704212	0.5105319	0.5643708	0.5219203	0.4942046	0.5183175	0.5283051	0.5322785	0.5319486	0.5307764	0.49817	0.4530227	0.4628064	0.4704838	0.4593263	0.4441415	0.4807588	0.4485414	0.5129603	0.5029774	0.4199422	0.429845	0.4514695	0.5164499	0.4319842	0.4630294	0.4569165	0.5311856	0.508267	0.484254	0.4944307	0.4825786	0.5095277	0.4820459	0.5261074	0.5152387	0.4105748	0.4928425	0.4680933	0.5413345	0.4605896	0.4827042	0.5965788	0.5562392	0.4645501	0.4868979	0.4794434	0.4755748	0.5190833	0.5007587	0.5713133	0.4803028	0.5094838	0.5401723	0.5018176	0.5552586	0.4859117	0.4450837	0.4761988	0.4645985	0.5430481	0.4623912	0.5879142	0.5432073	0.516313	0.5450147	0.5294881	0.554399	0.7324702	0.5540839	0.5661849	0.5339516	0.546688	0.5423481	0.4649282	0.5106078
1133		0.6015844	0.6155795	0.6007633	0.6290792	0.6172103	0.6041911	0.6168745	0.6159083	0.6213716	0.6193186	0.6120814	0.6122132	0.6244003	0.5981153	0.5874407	0.5911663	0.6028684	0.6129423	0.5978019	0.588099	0.5961678	0.6421817	0.6101346	0.5985463	0.6140303	0.5988464	0.5482185	0.6046239	0.6053328	0.6008477	0.6157391	0.6187203	0.5994021	0.5819893	0.5754635	0.586536	0.5640676	0.5998961	0.5886006	0.595229	0.5661005	0.5948539	0.6026568	0.6255378	0.600373	0.5969625	0.6017535	0.5755643	0.5875804	0.6312662	0.6065248	0.5818181	0.60225	0.5651346	0.5737002	0.5886697	0.5709474	0.5774598	0.59382	0.5767718	0.5715644	0.5759972	0.6045585	0.6024228	0.5917619	0.4638371	0.564821	0.4830487	0.5619792	0.4628112	0.5397819	0.5251986	0.5477786	0.5604218	0.5442259	0.4647622	0.5492071	0.5459162	0.5317516	0.4870436	0.5411788	0.5377359	0.4375355	0.4846775	0.4806727	0.4583289	0.5286449	0.5243708	0.5197588	0.5301479	0.5440094	0.5900671	0.6047047	0.6171879	0.5982404	0.6144586	0.5900014	0.6169755	0.5985761	0.6056368	0.6034697	0.6172442	0.6329273	0.5963593	0.5840073	0.6136169	0.6105058	0.5868598	0.5858818	0.6204882	0.615323	0.6170455	0.6064953	0.6084562	0.5885845	0.5949357	0.6055007	0.6001116	0.5940394	0.6033575	0.6011546	0.6033	0.5838363	0.5734754	0.6045986	0.5987336	0.6003984	0.5909615	0.5956511	0.6003329	0.6168168	0.5859113	0.601321	0.5591511	0.5961643	0.6210899	0.5985498	0.6109742	0.6003757	0.6234328	0.6179562	0.5756862	0.5629087	0.5992858	0.5865938	0.5943843	0.6016015	0.6040033	0.5904763	0.5840169	0.6010822	0.6274427	0.5906565	0.5535728	0.5980603	0.5706027	0.6029992	0.5800858	0.5631004	0.582872	0.6395627	0.594847	0.6025519	0.598341	0.5874352	0.5901701	0.5864629	0.6000906	0.6185433	0.5345341	0.6319603	0.6648772	0.6582206	0.5967236	0.6178588	0.6746144	0.643613	0.6058444	0.6335895	0.6463848	0.6097243	0.6583575	0.6622015	0.6833806	0.6436676	0.6924597	0.6349674	0.6436666	0.6511213	0.5857292	0.6061633	0.6043885	0.6474435	0.6275097	0.6204452	0.6413115	0.6185535	0.6150857	0.620593	0.6114298	0.6352929	0.7954118	0.658491	0.6321921	0.627644	0.681439	0.657742	0.6184137	0.6322156
1134		0.4035877	0.4100653	0.407679	0.389788	0.3937899	0.3833989	0.4305586	0.4211598	0.3955895	0.4139822	0.3939184	0.3940811	0.3987983	0.39239	0.38653	0.3756553	0.4232928	0.3713399	0.4016604	0.3997807	0.3830954	0.4173648	0.4633088	0.4134005	0.3933258	0.4232588	0.3512159	0.4609449	0.3914902	0.5004827	0.4347353	0.4009184	0.4066648	0.407116	0.38724	0.3765167	0.3944251	0.3873605	0.3844189	0.357753	0.3746805	0.3992638	0.3711509	0.3704651	0.3536903	0.3734531	0.3542559	0.347926	0.3546294	0.3843927	0.4024677	0.3690294	0.3774635	0.3660996	0.3663895	0.3392047	0.3543012	0.3525853	0.3441533	0.3589177	0.3553084	0.3558465	0.3935062	0.3979316	0.4043162	0.3380412	0.3562012	0.3138274	0.3697092	0.3561269	0.3390935	0.3437822	0.3554454	0.3346054	0.3696834	0.4303539	0.356499	0.3777187	0.3223302	0.3034958	0.3685885	0.3566935	0.3773677	0.3710913	0.3568222	0.3766697	0.3757464	0.3914256	0.3875116	0.3807822	0.3688545	0.3672882	0.3560115	0.3978359	0.3776315	0.3792655	0.3562105	0.3860348	0.3783873	0.3522882	0.3753293	0.388008	0.4062606	0.3551933	0.3279353	0.3872564	0.3867078	0.3668567	0.4167438	0.4076034	0.4092407	0.3551614	0.3531537	0.3902659	0.3707795	0.3473331	0.3830603	0.3676325	0.3702601	0.3591928	0.4238783	0.4142247	0.3593901	0.3651164	0.3610688	0.3859251	0.3667389	0.353743	0.3582362	0.34644	0.3740372	0.3671479	0.3902587	0.3851277	0.3580849	0.4044599	0.3789741	0.3910181	0.3459348	0.3794618	0.3612136	0.366317	0.3746382	0.3772482	0.3807884	0.3677151	0.3678192	0.3550301	0.3338475	0.3513566	0.347595	0.4093838	0.4115027	0.3489253	0.3330947	0.3307853	0.3663417	0.3330737	0.3235531	0.3474948	0.4052199	0.3463879	0.3585386	0.4035512	0.3733542	0.3678147	0.3492218	0.4157448	0.3934948	0.3251978	0.3868382	0.369137	0.4023907	0.4115545	0.4117175	0.4317462	0.4044648	0.3854987	0.3970313	0.3940938	0.3657506	0.3984061	0.3544883	0.3939327	0.3785518	0.4352275	0.3601988	0.4011413	0.4380852	0.3636986	0.3363684	0.3696879	0.384059	0.3386549	0.346381	0.4351682	0.4215971	0.3506209	0.3676327	0.3735252	0.3869835	0.4856138	0.4017866	0.4036279	0.3617516	0.382504	0.3534443	0.3408403	0.3723745
1135		0.5820305	0.5819324	0.589847	0.5979367	0.5858563	0.5721092	0.6151698	0.6155795	0.6078839	0.6104212	0.6055272	0.6056646	0.601522	0.5766678	0.5735267	0.5827404	0.5919362	0.5983343	0.5908352	0.5881634	0.5958	0.6143094	0.6276523	0.5901095	0.5982895	0.6103516	0.592217	0.580779	0.5887736	0.6013538	0.6102012	0.5833758	0.6025046	0.576315	0.5557271	0.5883034	0.5707616	0.5667585	0.60766	0.5954494	0.5827711	0.5621425	0.582962	0.5837581	0.546261	0.5741151	0.5421054	0.5750745	0.5484589	0.6076864	0.6147414	0.5549301	0.554704	0.5498855	0.5483906	0.574923	0.5695185	0.5505077	0.5551043	0.540421	0.5333987	0.5615283	0.599703	0.567385	0.5721038	0.4851843	0.5156988	0.4735164	0.4796126	0.4914761	0.5048943	0.4761088	0.4759229	0.5124976	0.4840078	0.5350627	0.5045716	0.4915108	0.4929063	0.459354	0.5074584	0.5056189	0.4713829	0.4988061	0.474418	0.4611583	0.505399	0.5063992	0.5097113	0.5037401	0.5201148	0.5561132	0.5701914	0.5845916	0.5561956	0.5747868	0.5470517	0.5788812	0.5454364	0.5563627	0.5333575	0.5731516	0.5922195	0.5650679	0.5670407	0.5896431	0.5692489	0.5794984	0.589927	0.581497	0.5873223	0.524833	0.5372533	0.542284	0.5414137	0.5528525	0.5911421	0.5613813	0.5186168	0.5513123	0.5671055	0.5687349	0.5420739	0.5198834	0.5282032	0.5579613	0.5686301	0.5827874	0.5299955	0.5550745	0.5642254	0.5351499	0.5711913	0.5507111	0.5594284	0.5608678	0.5550016	0.5640411	0.5410992	0.5612754	0.5559669	0.5185506	0.532645	0.5477207	0.5380806	0.5358049	0.5690201	0.5647816	0.5255092	0.5342947	0.5375007	0.5680187	0.5627612	0.5496162	0.5324513	0.5347404	0.543583	0.5394083	0.5268264	0.5248113	0.6084794	0.5591849	0.5478925	0.5807108	0.5737178	0.5632846	0.517792	0.5455527	0.5637445	0.4908796	0.5943831	0.5439577	0.5678937	0.5410834	0.5664108	0.6241391	0.5761325	0.573711	0.5284377	0.5544046	0.5561724	0.6019728	0.5545211	0.5775098	0.5929088	0.5932335	0.5966507	0.5944097	0.5829922	0.5609574	0.5553311	0.5659416	0.6277977	0.5682467	0.5424944	0.5628641	0.5794151	0.5545433	0.5665914	0.5533706	0.5612874	0.7126597	0.6079617	0.5619957	0.5886576	0.6016075	0.6250132	0.5300383	0.5571169
1136		0.5880324	0.605218	0.5973899	0.5994114	0.6212901	0.5950073	0.6581468	0.599749	0.6006972	0.5959302	0.6029345	0.6029697	0.5883598	0.5765324	0.5727902	0.5730162	0.5982634	0.5917	0.5822168	0.5520878	0.5923052	0.6062501	0.5951173	0.5736781	0.5798517	0.6098124	0.5347096	0.6529229	0.5811115	0.5856225	0.5943046	0.5804939	0.5894387	0.5696573	0.5444849	0.5781215	0.5488971	0.5709872	0.5765571	0.5438792	0.5879171	0.5347114	0.5815404	0.5609432	0.5414154	0.5832999	0.5364372	0.547613	0.5342295	0.5830394	0.6162447	0.5165098	0.5449765	0.5369883	0.5296456	0.5546936	0.5424492	0.5189996	0.6084787	0.5158021	0.5185357	0.504728	0.5801762	0.5443529	0.5321092	0.5198639	0.529514	0.4692511	0.4719264	0.4731512	0.5359936	0.4834085	0.5079331	0.5418962	0.5025684	0.4322571	0.530977	0.4722295	0.5077915	0.4735986	0.4881527	0.4855337	0.424307	0.4896713	0.4452384	0.47447	0.5060304	0.5097214	0.5002276	0.4924858	0.4896752	0.6093355	0.6036538	0.6277387	0.5931423	0.6154016	0.5858408	0.6111147	0.5712334	0.5918957	0.584354	0.6181618	0.6442288	0.5948164	0.6121687	0.5946443	0.5874877	0.5964714	0.6219347	0.5978286	0.6294566	0.5818734	0.5631216	0.5727032	0.5833009	0.6150048	0.6091427	0.6223899	0.5265501	0.5742438	0.5913429	0.5421623	0.6122628	0.5234653	0.536966	0.5824986	0.6066509	0.6153449	0.62717	0.5579712	0.6133844	0.5757767	0.6064833	0.5845855	0.6064103	0.6084625	0.5645921	0.5973417	0.5588561	0.6260854	0.5659412	0.5210907	0.6112038	0.5747749	0.5474986	0.5753729	0.6063815	0.5840137	0.5423744	0.5516682	0.5657551	0.6205913	0.6020121	0.54196	0.5642813	0.5795215	0.5747197	0.5700102	0.6156865	0.6144297	0.6356801	0.6433202	0.6081555	0.6252008	0.6069475	0.586104	0.5352319	0.623629	0.6317813	0.4976805	0.6429496	0.6230677	0.6349313	0.5821123	0.6500259	0.6751212	0.694738	0.6511887	0.6412946	0.6417672	0.644003	0.6792613	0.6870286	0.8029099	0.6430506	0.5949895	0.6164235	0.6087474	0.6246451	0.541537	0.6594787	0.6326442	0.6207271	0.5996636	0.5400261	0.6234643	0.618072	0.6090543	0.650754	0.6055717	0.5935791	0.8501465	0.6470423	0.5851264	0.5840197	0.7225302	0.6793083	0.6161026	0.5557559
1137		0.6138971	0.5973752	0.6081941	0.6035287	0.6207079	0.576991	0.6087857	0.6180639	0.6040782	0.6310133	0.5987331	0.5994811	0.6243195	0.5837131	0.5882297	0.5868317	0.5825883	0.6082176	0.6107104	0.6290203	0.6078807	0.618395	0.6187736	0.6032593	0.5875987	0.6295269	0.6010295	0.6071141	0.6124363	0.6084351	0.5992819	0.5839419	0.6171774	0.6022921	0.5975459	0.5803167	0.578828	0.581504	0.5979935	0.597305	0.5942926	0.5857482	0.5823844	0.5982192	0.5789156	0.6013752	0.5971394	0.562108	0.5983801	0.6262569	0.5743161	0.5660648	0.6146577	0.5697454	0.5665986	0.5893865	0.584245	0.5951072	0.5432555	0.5683296	0.5898938	0.5884275	0.563853	0.5395594	0.5931244	0.4980153	0.4898936	0.4852943	0.4787165	0.4553146	0.5136706	0.4898095	0.5506499	0.5134317	0.479526	0.5193191	0.5135852	0.5083792	0.475668	0.5080269	0.4674993	0.5093005	0.4961148	0.4987342	0.4958605	0.4845315	0.5240996	0.5163975	0.5168995	0.5050055	0.5249822	0.5694978	0.5708652	0.6108128	0.5931764	0.5803257	0.6033742	0.5864086	0.5729378	0.582746	0.5695023	0.5593762	0.5694594	0.6020681	0.5826221	0.6247014	0.6460207	0.5656119	0.6016256	0.59778	0.5730248	0.5648981	0.5510544	0.5583028	0.590818	0.5708152	0.5502425	0.5769557	0.5414543	0.5793676	0.6052523	0.5665186	0.5695791	0.5468906	0.5630484	0.5879332	0.5945846	0.580287	0.5430325	0.6088041	0.6185915	0.5473108	0.597377	0.5243181	0.5731746	0.6001717	0.559082	0.5820398	0.5959747	0.5961747	0.6102681	0.56985	0.526473	0.5782007	0.5513371	0.5578844	0.5848901	0.5634006	0.5828534	0.5618126	0.5796605	0.5940579	0.6081118	0.5539573	0.5746983	0.5425122	0.573261	0.5857959	0.566946	0.5410585	0.6352549	0.5500789	0.5772282	0.5870683	0.5837439	0.5455539	0.5208519	0.5885584	0.5540816	0.5334152	0.6406021	0.6350897	0.6564313	0.5844138	0.5759221	0.7302672	0.6540375	0.5834252	0.5820807	0.5864613	0.5815883	0.6556699	0.6378977	0.679283	0.5787712	0.6947642	0.6587343	0.6727039	0.6463507	0.673799	0.5860984	0.5820165	0.6496313	0.649345	0.5775899	0.619572	0.5588458	0.5935128	0.68503	0.6105122	0.6384009	0.7619433	0.6475735	0.6966507	0.6969484	0.6009957	0.6932471	0.575363	0.5998438
1138		0.598639	0.5457361	0.5541667	0.5780072	0.562408	0.590965	0.5354095	0.5471192	0.5265149	0.55136	0.5286934	0.529336	0.5996285	0.5817047	0.5747089	0.5462258	0.6040436	0.5843976	0.4912724	0.5562825	0.5808175	0.483131	0.5562677	0.5593835	0.5460811	0.5490992	0.5151259	0.5879086	0.5826352	0.5580944	0.5693883	0.592059	0.5597434	0.549547	0.5631543	0.5868905	0.6091862	0.5450834	0.5743877	0.5361062	0.6225767	0.5455831	0.5442391	0.5760471	0.5437897	0.5361186	0.5120602	0.5482413	0.5180006	0.5469535	0.591785	0.5828609	0.5755074	0.5845262	0.5644751	0.5459343	0.5825045	0.5794933	0.562771	0.589331	0.5313907	0.4901498	0.4897928	0.537115	0.5197498	0.2440016	0.3898544	0.3507288	0.4009982	0.3208732	0.3352151	0.305329	0.3520834	0.384824	0.4599633	0.4838506	0.4011496	0.4444617	0.3509541	0.2493966	0.4255375	0.3599992	0.2741212	0.3451055	0.3051622	0.2633641	0.3438713	0.4049941	0.3452375	0.3666624	0.4193917	0.5741964	0.5603323	0.5264391	0.5662453	0.4982108	0.5209978	0.5552524	0.5036454	0.5845219	0.5454506	0.4958431	0.567701	0.5139344	0.5429437	0.5002079	0.5360218	0.495776	0.5268437	0.5596294	0.5730017	0.537185	0.5766768	0.5581604	0.566065	0.5095161	0.5903397	0.531826	0.5554329	0.5592238	0.511628	0.5702072	0.5645528	0.5652971	0.5406283	0.5960138	0.5664936	0.640066	0.55731	0.5712687	0.5984605	0.5388649	0.5128688	0.5213115	0.5701185	0.5957702	0.5377432	0.5807685	0.5320717	0.5364611	0.5662046	0.5481527	0.5276635	0.5587184	0.5437381	0.5641926	0.5785539	0.4801517	0.5364221	0.5411118	0.5243251	0.559866	0.5515882	0.5572183	0.5202533	0.5457598	0.5866015	0.5622242	0.5513497	0.5381021	0.5989574	0.5199957	0.5682195	0.5665158	0.5358132	0.5588313	0.5139542	0.5366713	0.5500306	0.4457112	0.6179116	0.5485458	0.594362	0.5939295	0.6900861	0.6770185	0.6811228	0.6078981	0.5724002	0.6106812	0.5850363	0.6545821	0.5972008	0.7147216	0.6420838	0.5622326	0.6078832	0.6843526	0.6153985	0.6098861	0.5675389	0.5670025	0.5872269	0.5143635	0.6800248	0.669242	0.5383821	0.5793493	0.6048614	0.5645839	0.5871863	0.7581849	0.6650939	0.6209274	0.5892749	0.634358	0.5585423	0.5535393	0.5229466
1139		0.5177328	0.5784122	0.4972053	0.6145303	0.4985922	0.5702876	0.614468	0.4852211	0.6081171	0.5689775	0.5430091	0.5425232	0.5369487	0.5584615	0.5007102	0.4725437	0.5148923	0.4670765	0.4972422	0.4566244	0.4751229	0.4324298	0.4558971	0.5371167	0.5814266	0.5336081	0.3596061	0.5408117	0.4868139	0.4829301	0.5363218	0.5270382	0.5353381	0.6340261	0.5455202	0.5979457	0.5966404	0.5530676	0.5702811	0.5606511	0.5682498	0.5373634	0.5436895	0.5362595	0.5002687	0.6015157	0.5321679	0.6024317	0.5216976	0.5111169	0.6140137	0.5076702	0.5074512	0.4990102	0.4810996	0.5134578	0.4664006	0.482252	0.5562568	0.4752212	0.4175358	0.3951358	0.637297	0.677165	0.6243198	0.5885831	0.55234	0.5536314	0.5842916	0.5922533	0.6155858	0.6080831	0.6262608	0.5706962	0.6183109	0.4133219	0.6129198	0.4122275	0.6172051	0.438916	0.5331852	0.6024495	0.5538839	0.6401871	0.5787992	0.4795766	0.6386456	0.5870829	0.5973427	0.5744734	0.6377426	0.6291674	0.6394585	0.5900955	0.4724804	0.6288198	0.5883217	0.5504397	0.5021298	0.4671972	0.4451109	0.5823795	0.6176117	0.6271034	0.5299713	0.5510727	0.5644252	0.6438084	0.570713	0.5477729	0.6054855	0.3927322	0.3808	0.6006133	0.493405	0.5575699	0.5123869	0.5640919	0.461821	0.4411803	0.5425014	0.5423434	0.5582854	0.4131216	0.4237626	0.5854957	0.5892841	0.5824897	0.5936051	0.4483387	0.4463207	0.4210725	0.4686446	0.4904643	0.528396	0.4276354	0.4372846	0.5880069	0.4308545	0.6022514	0.4679244	0.3939418	0.5116879	0.5134775	0.4885423	0.571321	0.5451304	0.5138147	0.3830603	0.4285442	0.4847414	0.5596609	0.5729751	0.5070763	0.4611511	0.4259051	0.4834219	0.4061993	0.4326708	0.4933094	0.4675962	0.4583852	0.4600899	0.5475932	0.5240709	0.5432392	0.4265532	0.5282331	0.6131015	0.4554777	0.4236012	0.5234776	0.5761129	0.4852303	0.615326	0.5211194	0.664622	0.4497568	0.4610953	0.5045423	0.47251	0.695742	0.5010505	0.6439336	0.5322725	0.4251227	0.4877919	0.502066	0.5248963	0.4342935	0.4926541	0.4777906	0.5086873	0.3783525	0.4625874	0.5551548	0.4840041	0.4640412	0.5343999	0.3919348	0.4988635	0.6965115	0.5126825	0.5903782	0.3985557	0.4982921	0.559067	0.4941069	0.4834666
